municipios,territorio,regiao_cli,latitude,longitude,acq_date,acq_time,daynight,satellite,frp,NOME_UC,GRUPO,Dominio
Barra,VELHO CHICO,São Francisco,-11.64725,-43.65076,2021-09-26,16:18,D,NOAA,5.61,,,
Barra,VELHO CHICO,São Francisco,-11.64779,-43.65448,2021-09-26,16:18,D,NOAA,10.42,,,
Barra,VELHO CHICO,São Francisco,-11.62376,-43.51148,2021-09-26,16:18,D,NOAA,3.35,,,
Barra,VELHO CHICO,São Francisco,-11.64435,-43.65501,2021-09-26,16:18,D,NOAA,10.42,,,
Barra,VELHO CHICO,São Francisco,-11.63984,-43.64804,2021-09-26,16:18,D,NOAA,6.63,,,
Barra,VELHO CHICO,São Francisco,-11.64091,-43.65554,2021-09-26,16:18,D,NOAA,9.18,,,
Barra,VELHO CHICO,São Francisco,-11.62828,-43.5918,2021-09-26,16:18,D,NOAA,30.79,,,
Barra,VELHO CHICO,São Francisco,-11.6364,-43.64856,2021-09-26,16:18,D,NOAA,6.63,,,
Barra,VELHO CHICO,São Francisco,-11.63694,-43.6523,2021-09-26,16:18,D,NOAA,6.63,,,
Barra,VELHO CHICO,São Francisco,-11.63297,-43.6491,2021-09-26,16:18,D,NOAA,3.86,,,
Barra,VELHO CHICO,São Francisco,-11.6335,-43.65285,2021-09-26,16:18,D,NOAA,3.86,,,
Barra,VELHO CHICO,São Francisco,-11.62485,-43.59231,2021-09-26,16:18,D,NOAA,132.07,,,
Barra,VELHO CHICO,São Francisco,-11.6063,-43.48721,2021-09-26,16:18,D,NOAA,8.62,,,
Barra,VELHO CHICO,São Francisco,-11.62575,-43.62314,2021-09-26,16:18,D,NOAA,24.42,,,
Barra,VELHO CHICO,São Francisco,-11.60611,-43.48693,2021-09-26,16:18,D,NOAA,6.22,,,
Barra,VELHO CHICO,São Francisco,-11.62606,-43.62271,2021-09-26,16:18,D,NOAA,11.76,,,
Barra,VELHO CHICO,São Francisco,-11.57056,-43.62711,2021-09-26,16:18,D,NOAA,3.38,,,
Barra,VELHO CHICO,São Francisco,-11.57111,-43.63091,2021-09-26,16:18,D,NOAA,3.38,,,
Barra,VELHO CHICO,São Francisco,-11.56877,-43.63901,2021-09-26,16:18,D,NOAA,7.53,,,
Barra,VELHO CHICO,São Francisco,-11.56932,-43.6428,2021-09-26,16:18,D,NOAA,4.09,,,
Barra,VELHO CHICO,São Francisco,-11.51716,-43.35517,2021-09-26,16:18,D,NOAA,4.67,,,
Barra,VELHO CHICO,São Francisco,-11.5177,-43.35889,2021-09-26,16:18,D,NOAA,6.98,,,
Barra,VELHO CHICO,São Francisco,-11.5373,-43.63976,2021-09-26,16:18,D,NOAA,25.92,,,
Barra,VELHO CHICO,São Francisco,-11.53784,-43.64352,2021-09-26,16:18,D,NOAA,25.92,,,
Barra,VELHO CHICO,São Francisco,-11.53387,-43.64029,2021-09-26,16:18,D,NOAA,25.92,,,
Barra,VELHO CHICO,São Francisco,-11.53441,-43.64405,2021-09-26,16:18,D,NOAA,25.92,,,
Barra,VELHO CHICO,São Francisco,-11.527,-43.64133,2021-09-26,16:18,D,NOAA,7.15,,,
Barra,VELHO CHICO,São Francisco,-11.52067,-43.64614,2021-09-26,16:18,D,NOAA,14.45,,,
Barra,VELHO CHICO,São Francisco,-11.52121,-43.64992,2021-09-26,16:18,D,NOAA,26.4,,,
Barra,VELHO CHICO,São Francisco,-11.52121,-43.646,2021-09-26,16:18,D,NOAA,18.02,,,
Barra,VELHO CHICO,São Francisco,-11.52176,-43.64977,2021-09-26,16:18,D,NOAA,29.83,,,
Barra,VELHO CHICO,São Francisco,-11.52231,-43.65354,2021-09-26,16:18,D,NOAA,29.83,,,
Barra,VELHO CHICO,São Francisco,-11.51777,-43.64651,2021-09-26,16:18,D,NOAA,18.02,,,
Barra,VELHO CHICO,São Francisco,-11.51833,-43.65028,2021-09-26,16:18,D,NOAA,29.83,,,
Barra,VELHO CHICO,São Francisco,-11.51323,-43.63947,2021-09-26,16:18,D,NOAA,5.92,,,
Barra,VELHO CHICO,São Francisco,-11.51379,-43.64325,2021-09-26,16:18,D,NOAA,14.89,,,
Barra,VELHO CHICO,São Francisco,-11.50925,-43.63621,2021-09-26,16:18,D,NOAA,5.92,,,
Barra,VELHO CHICO,São Francisco,-11.5098,-43.63998,2021-09-26,16:18,D,NOAA,5.92,,,
Barra,VELHO CHICO,São Francisco,-11.51035,-43.64376,2021-09-26,16:18,D,NOAA,14.89,,,
Barra,VELHO CHICO,São Francisco,-11.50692,-43.64428,2021-09-26,16:18,D,NOAA,8.01,,,
Barra,VELHO CHICO,São Francisco,-11.45683,-43.42138,2021-09-26,16:18,D,NOAA,21.52,,,
Barra,VELHO CHICO,São Francisco,-11.46432,-43.59252,2021-09-26,16:18,D,NOAA,31.15,,,
Barra,VELHO CHICO,São Francisco,-11.45668,-43.5399,2021-09-26,16:18,D,NOAA,24.82,,,
Barra,VELHO CHICO,São Francisco,-11.35259,-43.28486,2021-09-26,16:18,D,NOAA,16.03,,,
Barra,VELHO CHICO,São Francisco,-11.34528,-43.28232,2021-09-26,16:18,D,NOAA,6.33,,,
Barra,VELHO CHICO,São Francisco,-10.91508,-43.92981,2021-09-26,16:18,D,NOAA,9.91,,,
Buritirama,BACIA DO RIO GRANDE,São Francisco,-10.3032,-43.42095,2021-09-26,03:45,N,NOAA,1.36,,,
Buritirama,BACIA DO RIO GRANDE,São Francisco,-10.30188,-43.42228,2021-09-26,03:45,N,NOAA,1.6,,,
Buritirama,BACIA DO RIO GRANDE,São Francisco,-10.60547,-44.01081,2021-09-26,16:18,D,NOAA,6.77,,,
Buritirama,BACIA DO RIO GRANDE,São Francisco,-10.78382,-43.88698,2021-09-26,16:18,D,NOAA,4.01,,,
Cocos,BACIA DO RIO CORRENTE,Oeste,-14.64489,-45.18691,2021-09-26,03:45,N,NOAA,3.55,,,
Cocos,BACIA DO RIO CORRENTE,Oeste,-14.64353,-45.18805,2021-09-26,03:45,N,NOAA,1.31,,,
Cocos,BACIA DO RIO CORRENTE,Oeste,-13.94564,-44.80824,2021-09-26,16:18,D,NOAA,8.32,,,
Cocos,BACIA DO RIO CORRENTE,Oeste,-14.6851,-45.05307,2021-09-26,16:18,D,NOAA,7.86,,,
Cocos,BACIA DO RIO CORRENTE,Oeste,-14.68573,-45.05781,2021-09-26,16:18,D,NOAA,7.86,,,
Cocos,BACIA DO RIO CORRENTE,Oeste,-14.57985,-44.9306,2021-09-26,16:18,D,NOAA,29.72,,,
Cocos,BACIA DO RIO CORRENTE,Oeste,-14.57545,-44.92649,2021-09-26,16:18,D,NOAA,25.55,,,
Cocos,BACIA DO RIO CORRENTE,Oeste,-14.57795,-44.94489,2021-09-26,16:18,D,NOAA,12.28,,,
Cocos,BACIA DO RIO CORRENTE,Oeste,-14.60765,-45.52111,2021-09-26,16:18,D,NOAA,51.4,,,
Cocos,BACIA DO RIO CORRENTE,Oeste,-14.59459,-45.51239,2021-09-26,16:18,D,NOAA,9.6,,,
Cocos,BACIA DO RIO CORRENTE,Oeste,-14.59069,-45.51295,2021-09-26,16:18,D,NOAA,9.6,,,
Cocos,BACIA DO RIO CORRENTE,Oeste,-14.58615,-45.50856,2021-09-26,16:18,D,NOAA,6.6,,,
Cocos,BACIA DO RIO CORRENTE,Oeste,-14.58288,-45.514,2021-09-26,16:18,D,NOAA,13.25,,,
Cocos,BACIA DO RIO CORRENTE,Oeste,-14.59456,-45.51488,2021-09-26,16:18,D,NOAA,10.49,,,
Cocos,BACIA DO RIO CORRENTE,Oeste,-14.58998,-45.51047,2021-09-26,16:18,D,NOAA,7.52,,,
Cocos,BACIA DO RIO CORRENTE,Oeste,-14.58608,-45.51101,2021-09-26,16:18,D,NOAA,7.52,,,
Cocos,BACIA DO RIO CORRENTE,Oeste,-14.58675,-45.51591,2021-09-26,16:18,D,NOAA,7.52,,,
Cocos,BACIA DO RIO CORRENTE,Oeste,-14.58284,-45.51642,2021-09-26,16:18,D,NOAA,4.15,,,
Cocos,BACIA DO RIO CORRENTE,Oeste,-14.31258,-44.7209,2021-09-26,16:18,D,NOAA,3.24,,,
Cocos,BACIA DO RIO CORRENTE,Oeste,-14.3132,-44.72543,2021-09-26,16:18,D,NOAA,3.24,,,
Cocos,BACIA DO RIO CORRENTE,Oeste,-14.30888,-44.72149,2021-09-26,16:18,D,NOAA,3.24,,,
Cocos,BACIA DO RIO CORRENTE,Oeste,-14.24643,-44.88746,2021-09-26,16:18,D,NOAA,4.71,,,
Belmonte,COSTA DO DESCOBRIMENTO,Sul,-15.80292,-39.09153,2021-09-26,03:45,N,NOAA,0.73,,,
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-14.24148,-45.78328,2021-09-26,03:45,N,NOAA,1.81,,,
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-14.23963,-45.79272,2021-09-26,03:45,N,NOAA,1.47,,,
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-14.24087,-45.7864,2021-09-26,03:45,N,NOAA,4.65,,,
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-14.23705,-45.7792,2021-09-26,03:45,N,NOAA,1.81,,,
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-14.23643,-45.78236,2021-09-26,03:45,N,NOAA,1.81,,,
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-13.50271,-44.40381,2021-09-26,03:45,N,NOAA,1.31,,,
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-13.92936,-45.33948,2021-09-26,16:18,D,NOAA,8.45,,,
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-13.91908,-45.38006,2021-09-26,16:18,D,NOAA,3.85,,,
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-13.92666,-45.33758,2021-09-26,16:18,D,NOAA,4.2,,,
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-13.92348,-45.34283,2021-09-26,16:18,D,NOAA,4.2,,,
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-13.92046,-45.37759,2021-09-26,16:18,D,NOAA,4.49,,,
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-13.91663,-45.37814,2021-09-26,16:18,D,NOAA,7.95,,,
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-13.91346,-45.38352,2021-09-26,16:18,D,NOAA,7.95,,,
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-13.84111,-45.79106,2021-09-26,16:18,D,NOAA,30.92,,,
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-13.8418,-45.7962,2021-09-26,16:18,D,NOAA,30.92,,,
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-14.23927,-45.78481,2021-09-26,16:18,D,NOAA,7.99,,,
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-14.23603,-45.79076,2021-09-26,16:18,D,NOAA,10.03,,,
Iuiu,SERTÃO PRODUTIVO,São Francisco,-14.39382,-43.70924,2021-09-26,03:45,N,NOAA,6.65,,,
Iuiu,SERTÃO PRODUTIVO,São Francisco,-14.38944,-43.70841,2021-09-26,03:45,N,NOAA,6.65,,,
Iuiu,SERTÃO PRODUTIVO,São Francisco,-14.38861,-43.7128,2021-09-26,03:45,N,NOAA,6.65,,,
Iuiu,SERTÃO PRODUTIVO,São Francisco,-14.38424,-43.71195,2021-09-26,03:45,N,NOAA,2.1,,,
Iuiu,SERTÃO PRODUTIVO,São Francisco,-14.38922,-43.70967,2021-09-26,03:45,N,NOAA,9.62,,,
Iuiu,SERTÃO PRODUTIVO,São Francisco,-14.38843,-43.71407,2021-09-26,03:45,N,NOAA,9.62,,,
Malhada,VELHO CHICO,São Francisco,-14.38405,-43.71321,2021-09-26,03:45,N,NOAA,2.31,,,
Malhada,VELHO CHICO,São Francisco,-13.79716,-43.52197,2021-09-26,16:18,D,NOAA,5.99,,,
Palmas de Monte Alto,SERTÃO PRODUTIVO,São Francisco,-14.40896,-43.35515,2021-09-26,03:45,N,NOAA,0.91,,,
Feira da Mata,VELHO CHICO,São Francisco,-14.20578,-44.4014,2021-09-26,03:45,N,NOAA,1.64,,,
Brumado,SERTÃO PRODUTIVO,Sudoeste,-14.26375,-41.58021,2021-09-26,03:45,N,NOAA,0.38,,,
Brumado,SERTÃO PRODUTIVO,Sudoeste,-14.11767,-41.67788,2021-09-26,03:45,N,NOAA,1.48,,,
Tanque Novo,SERTÃO PRODUTIVO,São Francisco,-13.62458,-42.46605,2021-09-26,03:45,N,NOAA,1.24,,,
Tanque Novo,SERTÃO PRODUTIVO,São Francisco,-13.62048,-42.46532,2021-09-26,03:45,N,NOAA,1.32,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-13.00943,-45.31252,2021-09-26,03:45,N,NOAA,1.47,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-13.00886,-45.31544,2021-09-26,03:45,N,NOAA,1.47,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-13.00488,-45.33595,2021-09-26,03:45,N,NOAA,1.27,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-13.00431,-45.33889,2021-09-26,03:45,N,NOAA,1.27,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-13.00502,-45.30857,2021-09-26,03:45,N,NOAA,1.89,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-13.00047,-45.332,2021-09-26,03:45,N,NOAA,2.25,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.9999,-45.33494,2021-09-26,03:45,N,NOAA,1.27,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-13.00231,-45.29588,2021-09-26,03:45,N,NOAA,0.84,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-13.00174,-45.29879,2021-09-26,03:45,N,NOAA,0.93,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-13.00118,-45.3017,2021-09-26,03:45,N,NOAA,0.93,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-13.00543,-45.30684,2021-09-26,03:45,N,NOAA,2.54,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-13.00489,-45.30976,2021-09-26,03:45,N,NOAA,1.53,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-13.0005,-45.33327,2021-09-26,03:45,N,NOAA,0.51,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.99995,-45.33622,2021-09-26,03:45,N,NOAA,0.51,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-13.00209,-45.29703,2021-09-26,03:45,N,NOAA,1.41,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-13.00155,-45.29995,2021-09-26,03:45,N,NOAA,1.41,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.98127,-44.76311,2021-09-26,16:18,D,NOAA,19.95,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.9815,-44.76182,2021-09-26,16:18,D,NOAA,6.07,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.98212,-44.76623,2021-09-26,16:18,D,NOAA,29.48,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.97783,-44.76234,2021-09-26,16:18,D,NOAA,6.07,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.90848,-44.58676,2021-09-26,16:18,D,NOAA,19.43,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.96286,-45.1427,2021-09-26,16:18,D,NOAA,6.68,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.96537,-45.16104,2021-09-26,16:18,D,NOAA,8.28,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.95913,-45.14326,2021-09-26,16:18,D,NOAA,16.68,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.96351,-45.17538,2021-09-26,16:18,D,NOAA,11.92,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.96413,-45.17999,2021-09-26,16:18,D,NOAA,5.51,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.96476,-45.18459,2021-09-26,16:18,D,NOAA,5.51,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.95976,-45.17592,2021-09-26,16:18,D,NOAA,11.92,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.96039,-45.18052,2021-09-26,16:18,D,NOAA,5.51,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.95539,-45.17188,2021-09-26,16:18,D,NOAA,6.89,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.95602,-45.17646,2021-09-26,16:18,D,NOAA,6.89,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.66487,-45.75044,2021-09-26,16:18,D,NOAA,16.26,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.66034,-45.74612,2021-09-26,16:18,D,NOAA,16.26,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.61595,-45.73758,2021-09-26,16:18,D,NOAA,20.97,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.6121,-45.73817,2021-09-26,16:18,D,NOAA,20.97,,,
Santana,BACIA DO RIO CORRENTE,São Francisco,-13.15077,-44.05387,2021-09-26,03:45,N,NOAA,1.51,,,
Santana,BACIA DO RIO CORRENTE,São Francisco,-13.1462,-44.05296,2021-09-26,03:45,N,NOAA,1.51,,,
Santana,BACIA DO RIO CORRENTE,São Francisco,-13.10531,-43.96282,2021-09-26,16:18,D,NOAA,91.51,,,
Baianópolis,BACIA DO RIO GRANDE,São Francisco,-12.52253,-44.55809,2021-09-26,03:45,N,NOAA,1.09,,,
Baianópolis,BACIA DO RIO GRANDE,São Francisco,-12.42344,-44.35077,2021-09-26,03:45,N,NOAA,19.79,,,
Baianópolis,BACIA DO RIO GRANDE,São Francisco,-12.42245,-44.35596,2021-09-26,03:45,N,NOAA,16.26,,,
Baianópolis,BACIA DO RIO GRANDE,São Francisco,-12.4197,-44.34464,2021-09-26,03:45,N,NOAA,19.79,,,
Baianópolis,BACIA DO RIO GRANDE,São Francisco,-12.41871,-44.34982,2021-09-26,03:45,N,NOAA,19.79,,,
Baianópolis,BACIA DO RIO GRANDE,São Francisco,-12.41596,-44.33853,2021-09-26,03:45,N,NOAA,0.95,,,
Baianópolis,BACIA DO RIO GRANDE,São Francisco,-12.41498,-44.3437,2021-09-26,03:45,N,NOAA,2.61,,,
Baianópolis,BACIA DO RIO GRANDE,São Francisco,-12.42687,-44.35521,2021-09-26,03:45,N,NOAA,1.14,,,
Baianópolis,BACIA DO RIO GRANDE,São Francisco,-12.42309,-44.34904,2021-09-26,03:45,N,NOAA,15.79,,,
Baianópolis,BACIA DO RIO GRANDE,São Francisco,-12.42214,-44.35424,2021-09-26,03:45,N,NOAA,15.79,,,
Baianópolis,BACIA DO RIO GRANDE,São Francisco,-12.41742,-44.3533,2021-09-26,03:45,N,NOAA,15.79,,,
Baianópolis,BACIA DO RIO GRANDE,São Francisco,-12.41931,-44.34289,2021-09-26,03:45,N,NOAA,9.93,,,
Baianópolis,BACIA DO RIO GRANDE,São Francisco,-12.41837,-44.34809,2021-09-26,03:45,N,NOAA,15.79,,,
Baianópolis,BACIA DO RIO GRANDE,São Francisco,-12.41459,-44.34195,2021-09-26,03:45,N,NOAA,1.38,,,
Baianópolis,BACIA DO RIO GRANDE,São Francisco,-12.41364,-44.34715,2021-09-26,03:45,N,NOAA,1.16,,,
Baianópolis,BACIA DO RIO GRANDE,São Francisco,-12.42484,-44.35316,2021-09-26,16:18,D,NOAA,7.03,,,
Baianópolis,BACIA DO RIO GRANDE,São Francisco,-12.42011,-44.34542,2021-09-26,16:18,D,NOAA,5.45,,,
Baianópolis,BACIA DO RIO GRANDE,São Francisco,-12.42069,-44.34955,2021-09-26,16:18,D,NOAA,7.03,,,
Baianópolis,BACIA DO RIO GRANDE,São Francisco,-12.42127,-44.35368,2021-09-26,16:18,D,NOAA,7.03,,,
Baianópolis,BACIA DO RIO GRANDE,São Francisco,-12.41713,-44.35007,2021-09-26,16:18,D,NOAA,6.13,,,
Angical,BACIA DO RIO GRANDE,São Francisco,-12.0953,-44.84576,2021-09-26,03:45,N,NOAA,2.51,,,
Angical,BACIA DO RIO GRANDE,São Francisco,-12.08276,-44.83097,2021-09-26,03:45,N,NOAA,3.76,,,
Angical,BACIA DO RIO GRANDE,São Francisco,-12.077,-44.79867,2021-09-26,16:18,D,NOAA,5.12,,,
Cotegipe,BACIA DO RIO GRANDE,São Francisco,-11.67707,-44.25158,2021-09-26,03:45,N,NOAA,3.2,,,
Cotegipe,BACIA DO RIO GRANDE,São Francisco,-11.67232,-44.25065,2021-09-26,03:45,N,NOAA,1.35,,,
Cotegipe,BACIA DO RIO GRANDE,São Francisco,-11.67737,-44.24931,2021-09-26,03:45,N,NOAA,2.63,,,
Cotegipe,BACIA DO RIO GRANDE,São Francisco,-11.67261,-44.24837,2021-09-26,03:45,N,NOAA,1.43,,,
Cotegipe,BACIA DO RIO GRANDE,São Francisco,-11.69297,-44.22894,2021-09-26,16:18,D,NOAA,21.22,,,
Cotegipe,BACIA DO RIO GRANDE,São Francisco,-11.6379,-44.22073,2021-09-26,16:18,D,NOAA,17.1,,,
Cotegipe,BACIA DO RIO GRANDE,São Francisco,-11.63438,-44.22125,2021-09-26,16:18,D,NOAA,12.78,,,
Formosa do Rio Preto,BACIA DO RIO GRANDE,Oeste,-11.28508,-44.97158,2021-09-26,16:18,D,NOAA,5.75,,,
Formosa do Rio Preto,BACIA DO RIO GRANDE,Oeste,-11.28568,-44.9759,2021-09-26,16:18,D,NOAA,10.52,,,
Formosa do Rio Preto,BACIA DO RIO GRANDE,Oeste,-11.27656,-44.99375,2021-09-26,16:18,D,NOAA,6.74,,,
Formosa do Rio Preto,BACIA DO RIO GRANDE,Oeste,-11.27292,-44.99426,2021-09-26,16:18,D,NOAA,6.74,,,
Formosa do Rio Preto,BACIA DO RIO GRANDE,Oeste,-11.26805,-44.98618,2021-09-26,16:18,D,NOAA,7.05,,,
Campo Alegre de Lourdes,SERTÃO DO SÃO FRANCISCO,São Francisco,-9.38453,-43.46824,2021-09-26,03:45,N,NOAA,1.34,,,
Campo Alegre de Lourdes,SERTÃO DO SÃO FRANCISCO,São Francisco,-9.38542,-43.46323,2021-09-26,03:45,N,NOAA,0.91,,,
Campo Alegre de Lourdes,SERTÃO DO SÃO FRANCISCO,São Francisco,-9.38838,-43.48014,2021-09-26,16:18,D,NOAA,20.64,,,
Pilão Arcado,SERTÃO DO SÃO FRANCISCO,São Francisco,-10.00358,-43.64265,2021-09-26,03:45,N,NOAA,0.83,,,
Pilão Arcado,SERTÃO DO SÃO FRANCISCO,São Francisco,-10.00919,-43.63849,2021-09-26,03:45,N,NOAA,0.83,,,
Pilão Arcado,SERTÃO DO SÃO FRANCISCO,São Francisco,-9.54251,-43.60183,2021-09-26,16:18,D,NOAA,10.65,,,
Pilão Arcado,SERTÃO DO SÃO FRANCISCO,São Francisco,-9.54197,-43.59819,2021-09-26,16:18,D,NOAA,10.65,,,
Santa Rita de Cássia,BACIA DO RIO GRANDE,São Francisco,-10.74704,-44.40634,2021-09-26,03:45,N,NOAA,1.35,,,
Santa Rita de Cássia,BACIA DO RIO GRANDE,São Francisco,-11.23239,-44.41329,2021-09-26,16:18,D,NOAA,24.95,,,
Santa Rita de Cássia,BACIA DO RIO GRANDE,São Francisco,-11.22829,-44.40978,2021-09-26,16:18,D,NOAA,64.48,,,
Santa Rita de Cássia,BACIA DO RIO GRANDE,São Francisco,-11.22533,-44.41432,2021-09-26,16:18,D,NOAA,64.48,,,
Santa Rita de Cássia,BACIA DO RIO GRANDE,São Francisco,-11.22589,-44.41834,2021-09-26,16:18,D,NOAA,15.06,,,
Santa Rita de Cássia,BACIA DO RIO GRANDE,São Francisco,-11.22293,-44.42289,2021-09-26,16:18,D,NOAA,162.03,,,
Santa Rita de Cássia,BACIA DO RIO GRANDE,São Francisco,-11.20539,-44.40083,2021-09-26,16:18,D,NOAA,148.27,,,
Santa Rita de Cássia,BACIA DO RIO GRANDE,São Francisco,-11.20652,-44.40887,2021-09-26,16:18,D,NOAA,156.58,,,
Santa Rita de Cássia,BACIA DO RIO GRANDE,São Francisco,-11.20596,-44.40484,2021-09-26,16:18,D,NOAA,156.58,,,
Santa Rita de Cássia,BACIA DO RIO GRANDE,São Francisco,-11.20243,-44.40536,2021-09-26,16:18,D,NOAA,156.58,,,
Santa Rita de Cássia,BACIA DO RIO GRANDE,São Francisco,-11.21952,-44.39876,2021-09-26,16:18,D,NOAA,10.77,,,
Santa Rita de Cássia,BACIA DO RIO GRANDE,São Francisco,-11.22179,-44.41484,2021-09-26,16:18,D,NOAA,21.48,,,
Santa Rita de Cássia,BACIA DO RIO GRANDE,São Francisco,-11.22236,-44.41886,2021-09-26,16:18,D,NOAA,162.03,,,
Santa Rita de Cássia,BACIA DO RIO GRANDE,São Francisco,-11.21826,-44.41536,2021-09-26,16:18,D,NOAA,21.48,,,
Santa Rita de Cássia,BACIA DO RIO GRANDE,São Francisco,-11.21882,-44.41937,2021-09-26,16:18,D,NOAA,162.03,,,
Santa Rita de Cássia,BACIA DO RIO GRANDE,São Francisco,-11.21529,-44.41989,2021-09-26,16:18,D,NOAA,104.46,,,
Santa Rita de Cássia,BACIA DO RIO GRANDE,São Francisco,-11.20893,-44.40031,2021-09-26,16:18,D,NOAA,34.27,,,
Central,IRECÊ,Norte,-11.13732,-42.10402,2021-09-26,03:45,N,NOAA,0.77,,,
Mansidão,BACIA DO RIO GRANDE,São Francisco,-10.76266,-43.943,2021-09-26,03:45,N,NOAA,4.33,,,
Mansidão,BACIA DO RIO GRANDE,São Francisco,-10.76226,-43.94259,2021-09-26,03:45,N,NOAA,3.36,,,
Mansidão,BACIA DO RIO GRANDE,São Francisco,-11.38515,-44.19181,2021-09-26,16:18,D,NOAA,30.21,,,
Mansidão,BACIA DO RIO GRANDE,São Francisco,-11.38442,-44.19222,2021-09-26,16:18,D,NOAA,31.06,,,
Mansidão,BACIA DO RIO GRANDE,São Francisco,-10.76693,-43.94005,2021-09-26,16:18,D,NOAA,7.65,,,
Mansidão,BACIA DO RIO GRANDE,São Francisco,-10.76292,-43.9367,2021-09-26,16:18,D,NOAA,8.96,,,
Mansidão,BACIA DO RIO GRANDE,São Francisco,-10.76348,-43.94056,2021-09-26,16:18,D,NOAA,53.69,,,
Mansidão,BACIA DO RIO GRANDE,São Francisco,-10.76404,-43.94443,2021-09-26,16:18,D,NOAA,53.69,,,
Mansidão,BACIA DO RIO GRANDE,São Francisco,-10.7646,-43.94829,2021-09-26,16:18,D,NOAA,12.49,,,
Mansidão,BACIA DO RIO GRANDE,São Francisco,-10.76003,-43.94106,2021-09-26,16:18,D,NOAA,53.69,,,
Mansidão,BACIA DO RIO GRANDE,São Francisco,-10.75713,-43.94539,2021-09-26,16:18,D,NOAA,32.1,,,
Itanhém,EXTREMO SUL,Sul,-17.18355,-40.22784,2021-09-26,16:16,D,NOAA,4.26,,,
Guaratinga,COSTA DO DESCOBRIMENTO,Sul,-16.55775,-39.75266,2021-09-26,16:16,D,NOAA,2.83,,,
Guaratinga,COSTA DO DESCOBRIMENTO,Sul,-16.55443,-39.75323,2021-09-26,16:16,D,NOAA,2.83,,,
Itarantim,MÉDIO SUDOESTE DA BAHIA,Sudoeste,-15.79827,-40.02174,2021-09-26,16:16,D,NOAA,2.19,,,
Encruzilhada,SUDOESTE BAIANO,Sudoeste,-15.58279,-40.76356,2021-09-26,16:16,D,NOAA,3.02,,,
Encruzilhada,SUDOESTE BAIANO,Sudoeste,-15.58474,-41.13704,2021-09-26,16:16,D,NOAA,1.82,,,
Encruzilhada,SUDOESTE BAIANO,Sudoeste,-15.54484,-41.1655,2021-09-26,16:16,D,NOAA,18.46,,,
Ribeirão do Largo,SUDOESTE BAIANO,Sudoeste,-15.51045,-40.57791,2021-09-26,16:16,D,NOAA,35.96,,,
